EmployeeID,Name,Age,Gender,Department,Experience,Salary,City,PerformanceScore,LeftCompany
17054,Emp_17054,35.0,Female,Marketing,14.6,114356.0,Bangalore,77,False
17055,Emp_17055,,Female,Sales,14.6,33999.0,Mumbai,68,False
17056,Emp_17056,40.0,Male,Sales,2.5,83565.0,Delhi,45,True
17057,Emp_17057,18.0,Male,Finance,0.9,106912.0,Kolkata,50,False
17058,Emp_17058,27.0,Male,Sales,14.0,80214.0,Mumbai,65,False
17059,Emp_17059,18.0,Female,IT,0.7,82750.0,Mumbai,79,False
17060,Emp_17060,55.0,Male,Sales,16.2,25967.0,Bangalore,54,True
17061,Emp_17061,56.0,Male,HR,11.8,74246.0,Delhi,75,True
17062,Emp_17062,26.0,Female,Sales,2.3,118394.0,Bangalore,96,False
17063,Emp_17063,48.0,Male,Marketing,13.2,77738.0,Kolkata,47,False
17064,Emp_17064,24.0,Female,IT,12.1,59233.0,Chennai,72,True
17065,Emp_17065,34.0,Male,Sales,7.5,,Bangalore,75,True
17066,Emp_17066,52.0,Female,IT,16.4,,Chennai,87,True
17067,Emp_17067,54.0,Female,Finance,6.1,115547.0,Bangalore,63,True
17068,Emp_17068,35.0,Female,IT,7.6,105821.0,Mumbai,47,False
17069,Emp_17069,50.0,Female,Marketing,13.9,107718.0,Kolkata,71,False
17070,Emp_17070,21.0,Female,Finance,15.0,70050.0,Chennai,91,False
17071,Emp_17071,40.0,Female,Sales,5.5,101775.0,Chennai,63,True
17072,Emp_17072,28.0,Female,IT,0.3,94681.0,Bangalore,58,True
17073,Emp_17073,26.0,Male,Finance,3.5,88675.0,Kolkata,74,True
17074,Emp_17074,47.0,Female,Sales,5.3,92221.0,Bangalore,96,True
17075,Emp_17075,25.0,Male,Sales,18.1,94818.0,Chennai,62,False
17076,Emp_17076,57.0,Male,IT,17.9,113763.0,Kolkata,93,False
17077,Emp_17077,22.0,Male,IT,13.2,52953.0,Bangalore,71,False
17078,Emp_17078,29.0,Female,Finance,14.2,99948.0,Mumbai,86,False
17079,Emp_17079,18.0,Male,IT,12.4,38957.0,Kolkata,89,False
17080,Emp_17080,32.0,Female,Sales,15.6,61097.0,Mumbai,64,True
17081,Emp_17081,,Male,Marketing,7.0,111597.0,Kolkata,56,True
17082,Emp_17082,35.0,Female,Finance,10.9,68917.0,Chennai,40,False
17083,Emp_17083,55.0,Female,Marketing,13.4,61662.0,Kolkata,95,False
17084,Emp_17084,59.0,Male,Marketing,9.4,,Mumbai,90,False
17085,Emp_17085,43.0,Female,Sales,15.5,94020.0,Bangalore,80,False
17086,Emp_17086,57.0,Male,Marketing,18.7,20788.0,Chennai,94,False
17087,Emp_17087,20.0,Female,HR,13.3,64418.0,Mumbai,87,False
17088,Emp_17088,39.0,Female,Finance,1.5,62386.0,Delhi,81,True
17089,Emp_17089,43.0,Male,,12.2,83263.0,Kolkata,78,True
17090,Emp_17090,36.0,Female,IT,13.9,118510.0,Delhi,87,False
17091,Emp_17091,56.0,Male,Sales,5.7,83464.0,Mumbai,81,True
17092,Emp_17092,53.0,Male,IT,6.4,71453.0,Delhi,81,False
17093,Emp_17093,38.0,Male,Sales,11.9,96567.0,Mumbai,56,False
17094,Emp_17094,58.0,Female,HR,14.1,115561.0,Chennai,83,True
17095,Emp_17095,43.0,Male,,17.4,116175.0,Bangalore,56,True
17096,Emp_17096,30.0,Male,Marketing,15.3,43903.0,Bangalore,94,True
17097,Emp_17097,53.0,Male,Sales,2.7,118105.0,Kolkata,67,False
17098,Emp_17098,41.0,Male,Finance,7.0,94886.0,Chennai,64,False
17099,Emp_17099,58.0,Female,Finance,3.0,79949.0,Delhi,57,True
17100,Emp_17100,43.0,Female,Finance,15.1,79761.0,Chennai,78,True
17101,Emp_17101,38.0,Male,Finance,5.3,61085.0,Delhi,83,True
17102,Emp_17102,35.0,Male,Finance,2.5,103342.0,Chennai,70,True
17103,Emp_17103,32.0,Male,Marketing,1.9,94452.0,Bangalore,79,False
17104,Emp_17104,32.0,Male,Marketing,2.3,64105.0,Kolkata,57,False
17105,Emp_17105,23.0,Male,,4.9,102006.0,Bangalore,88,True
17106,Emp_17106,48.0,Male,IT,15.6,116496.0,Bangalore,86,False
17107,Emp_17107,45.0,Female,Sales,4.8,64730.0,Chennai,82,False
17108,Emp_17108,25.0,Male,Finance,5.6,99893.0,Delhi,51,True
17109,Emp_17109,46.0,Male,IT,17.6,24123.0,Chennai,78,True
17110,Emp_17110,38.0,Male,Sales,8.8,115669.0,Delhi,88,True
17111,Emp_17111,34.0,Male,IT,10.2,106034.0,Mumbai,54,True
17112,Emp_17112,41.0,Male,Marketing,0.1,91558.0,Kolkata,73,True
17113,Emp_17113,53.0,Male,Finance,1.6,,Delhi,76,False
17114,Emp_17114,48.0,Female,IT,14.8,28853.0,Mumbai,53,False
17115,Emp_17115,51.0,Female,HR,6.7,92532.0,Kolkata,42,True
17116,Emp_17116,19.0,Male,Finance,3.0,47134.0,Delhi,92,True
17117,Emp_17117,59.0,Female,Marketing,8.6,102572.0,Bangalore,47,True
17118,Emp_17118,20.0,Male,Marketing,0.9,112437.0,Kolkata,69,True
17119,Emp_17119,47.0,Female,Sales,14.2,75433.0,Kolkata,86,False
17120,Emp_17120,25.0,Male,HR,1.6,61325.0,Chennai,76,True
17121,Emp_17121,24.0,Male,IT,1.1,71704.0,Kolkata,42,True
17122,Emp_17122,29.0,Male,Sales,8.4,100939.0,Chennai,57,False
17123,Emp_17123,36.0,Female,Marketing,11.7,67383.0,Mumbai,44,False
17124,Emp_17124,43.0,Female,IT,15.3,76762.0,Kolkata,40,False
17125,Emp_17125,45.0,Male,Marketing,1.4,40925.0,Delhi,98,True
17126,Emp_17126,32.0,Male,Marketing,6.7,58908.0,Kolkata,55,True
17127,Emp_17127,31.0,Female,HR,5.4,78439.0,Kolkata,61,True
17128,Emp_17128,31.0,Male,Finance,14.9,81110.0,Delhi,75,False
17129,Emp_17129,20.0,Male,IT,7.4,81872.0,Kolkata,76,True
17130,Emp_17130,46.0,Male,HR,12.6,71433.0,Chennai,96,True
17131,Emp_17131,23.0,Female,Marketing,9.8,99825.0,Delhi,82,True
17132,Emp_17132,40.0,Female,Marketing,11.4,55385.0,Bangalore,85,False
17133,Emp_17133,45.0,Male,HR,7.3,26884.0,Kolkata,83,True
17134,Emp_17134,31.0,Male,IT,4.8,44412.0,Kolkata,51,False
17135,Emp_17135,31.0,Female,Marketing,1.2,,Chennai,76,False
17136,Emp_17136,37.0,Male,IT,3.5,52839.0,Delhi,49,False
17137,Emp_17137,30.0,Male,HR,3.5,55679.0,Kolkata,74,False
17138,Emp_17138,44.0,Male,Marketing,18.7,41589.0,Chennai,47,False
17139,Emp_17139,52.0,Male,Sales,18.7,93619.0,Bangalore,95,False
17140,Emp_17140,19.0,Female,Sales,5.1,49868.0,Bangalore,56,False
17141,Emp_17141,58.0,Male,Marketing,2.1,36409.0,Chennai,95,False
17142,Emp_17142,57.0,Male,Finance,5.6,119177.0,Delhi,50,True
17143,Emp_17143,41.0,Male,Marketing,15.9,38401.0,Kolkata,64,True
17144,Emp_17144,46.0,Female,Marketing,17.4,66494.0,Chennai,87,False
17145,Emp_17145,20.0,Female,Marketing,10.0,113754.0,Chennai,92,False
17146,Emp_17146,21.0,Female,HR,10.8,109730.0,Chennai,50,True
17147,Emp_17147,19.0,Male,Marketing,9.2,93489.0,Mumbai,60,False
17148,Emp_17148,37.0,Male,Marketing,3.7,,Bangalore,65,False
17149,Emp_17149,32.0,Male,HR,1.0,94644.0,Mumbai,95,False
17150,Emp_17150,,Female,,12.4,89048.0,Chennai,71,False
17151,Emp_17151,59.0,Female,Sales,16.0,80661.0,Bangalore,56,False
17152,Emp_17152,18.0,Male,Sales,15.0,119881.0,Kolkata,89,False
17153,Emp_17153,55.0,Male,Marketing,18.0,22365.0,Kolkata,96,True
17154,Emp_17154,52.0,Female,HR,16.3,82186.0,Mumbai,71,True
17155,Emp_17155,24.0,Male,Marketing,5.8,24125.0,Mumbai,93,False
17156,Emp_17156,30.0,Male,Marketing,2.3,118364.0,Bangalore,49,False
17157,Emp_17157,,Male,IT,8.6,96035.0,Kolkata,58,True
17158,Emp_17158,31.0,Female,Finance,7.0,100495.0,Mumbai,45,True
17159,Emp_17159,46.0,Male,HR,14.6,62182.0,Chennai,48,True
17160,Emp_17160,20.0,Female,Finance,1.4,24191.0,Chennai,78,False
17161,Emp_17161,41.0,Male,,18.9,71000.0,Mumbai,52,False
17162,Emp_17162,18.0,Female,Finance,19.1,,Delhi,96,True
17163,Emp_17163,27.0,Female,Marketing,1.8,102764.0,Mumbai,54,False
17164,Emp_17164,30.0,Female,Sales,8.7,25439.0,Delhi,67,True
17165,Emp_17165,53.0,Male,HR,18.0,58032.0,Kolkata,94,False
17166,Emp_17166,26.0,Male,HR,3.7,76116.0,Mumbai,40,True
17167,Emp_17167,31.0,Male,Marketing,13.8,68631.0,Kolkata,48,True
17168,Emp_17168,53.0,Female,Finance,14.2,39173.0,Mumbai,91,True
17169,Emp_17169,27.0,Female,HR,4.7,36453.0,Mumbai,89,False
17170,Emp_17170,,Male,IT,0.1,55322.0,Chennai,54,False
17171,Emp_17171,40.0,Female,IT,13.3,119377.0,Chennai,65,True
17172,Emp_17172,52.0,Female,Finance,12.3,117550.0,Delhi,64,True
17173,Emp_17173,,Male,IT,13.0,107111.0,Kolkata,49,False
17174,Emp_17174,59.0,Female,Sales,3.1,43969.0,Bangalore,71,True
17175,Emp_17175,52.0,Male,Marketing,12.1,,Delhi,99,True
17176,Emp_17176,19.0,Male,HR,10.8,87030.0,Mumbai,76,True
17177,Emp_17177,32.0,Female,Marketing,9.1,84456.0,Mumbai,73,False
17178,Emp_17178,26.0,Male,Finance,15.5,49191.0,Chennai,80,True
17179,Emp_17179,34.0,Female,Marketing,7.8,90072.0,Delhi,86,True
17180,Emp_17180,56.0,Male,HR,7.1,60305.0,Mumbai,84,False
17181,Emp_17181,35.0,Male,HR,10.8,81381.0,Kolkata,46,False
17182,Emp_17182,32.0,Male,Finance,18.9,83256.0,Bangalore,68,True
17183,Emp_17183,35.0,Male,HR,6.9,21953.0,Bangalore,94,False
17184,Emp_17184,41.0,Male,IT,8.9,59192.0,Kolkata,72,True
17185,Emp_17185,40.0,Male,Marketing,5.3,30208.0,Delhi,76,False
17186,Emp_17186,29.0,Male,,13.6,74469.0,Delhi,91,False
17187,Emp_17187,40.0,Female,Sales,7.3,105517.0,Bangalore,76,True
17188,Emp_17188,38.0,Male,Sales,13.9,50085.0,Bangalore,62,True
17189,Emp_17189,43.0,Male,,2.9,82929.0,Kolkata,69,False
17190,Emp_17190,25.0,Female,Sales,5.3,53894.0,Bangalore,93,True
17191,Emp_17191,47.0,Female,Marketing,4.1,95555.0,Kolkata,62,True
17192,Emp_17192,51.0,Male,HR,15.5,53827.0,Kolkata,59,False
17193,Emp_17193,19.0,Female,IT,1.8,70378.0,Chennai,56,False
17194,Emp_17194,22.0,Male,Sales,5.0,93720.0,Chennai,78,True
17195,Emp_17195,48.0,Male,Sales,10.1,,Mumbai,56,True
17196,Emp_17196,50.0,Female,Sales,1.8,59912.0,Kolkata,93,False
17197,Emp_17197,21.0,Female,IT,0.2,116600.0,Kolkata,40,True
17198,Emp_17198,23.0,Male,Marketing,13.8,24367.0,Mumbai,68,False
17199,Emp_17199,40.0,Female,Sales,12.3,22123.0,Chennai,65,False
17200,Emp_17200,36.0,Male,HR,0.2,60494.0,Kolkata,41,True
17201,Emp_17201,,Male,Finance,1.0,54485.0,Delhi,84,False
17202,Emp_17202,56.0,Female,IT,4.4,52825.0,Bangalore,90,False
17203,Emp_17203,30.0,Male,Marketing,18.1,51436.0,Bangalore,74,False
17204,Emp_17204,18.0,Female,HR,13.1,45597.0,Mumbai,51,False
17205,Emp_17205,23.0,Female,IT,16.1,74502.0,Chennai,49,False
17206,Emp_17206,24.0,Female,IT,15.2,117949.0,Bangalore,52,False
17207,Emp_17207,44.0,Male,Finance,19.7,49155.0,Mumbai,78,True
17208,Emp_17208,32.0,Male,Finance,19.0,80717.0,Mumbai,64,True
17209,Emp_17209,51.0,Male,Marketing,1.3,39983.0,Chennai,89,True
17210,Emp_17210,40.0,Female,Sales,0.5,87292.0,Chennai,76,False
17211,Emp_17211,41.0,Male,Finance,9.9,85400.0,Delhi,93,False
17212,Emp_17212,32.0,Female,Marketing,5.4,86330.0,Mumbai,95,False
17213,Emp_17213,52.0,Female,IT,10.1,116460.0,Mumbai,45,False
17214,Emp_17214,21.0,Male,Sales,1.8,43451.0,Delhi,66,False
17215,Emp_17215,54.0,Female,HR,18.2,,Kolkata,53,False
17216,Emp_17216,34.0,Male,IT,15.5,28246.0,Chennai,93,False
17217,Emp_17217,48.0,Female,Marketing,11.0,44882.0,Delhi,98,True
17218,Emp_17218,55.0,Male,HR,9.3,107108.0,Bangalore,66,False
17219,Emp_17219,27.0,Female,IT,9.4,,Mumbai,61,True
17220,Emp_17220,44.0,Female,Finance,12.3,40680.0,Mumbai,75,False
17221,Emp_17221,59.0,Male,Marketing,10.9,73344.0,Chennai,46,False
17222,Emp_17222,23.0,Male,HR,9.6,47041.0,Kolkata,84,True
17223,Emp_17223,23.0,Male,,13.6,106765.0,Kolkata,84,False
17224,Emp_17224,32.0,Male,HR,15.3,36794.0,Chennai,45,True
17225,Emp_17225,21.0,Male,Sales,12.9,45188.0,Chennai,70,True
17226,Emp_17226,57.0,Female,Sales,7.8,36992.0,Kolkata,56,True
17227,Emp_17227,24.0,Female,Marketing,8.3,91023.0,Chennai,46,False
17228,Emp_17228,,Male,HR,2.0,51004.0,Kolkata,52,False
17229,Emp_17229,48.0,Male,Sales,8.3,28165.0,Delhi,88,False
17230,Emp_17230,19.0,Female,,15.7,33090.0,Mumbai,61,False
17231,Emp_17231,45.0,Female,IT,1.3,95027.0,Chennai,54,True
17232,Emp_17232,59.0,Male,Sales,3.5,107698.0,Bangalore,82,False
17233,Emp_17233,30.0,Male,Sales,16.9,33593.0,Bangalore,89,True
17234,Emp_17234,35.0,Male,Marketing,11.4,92557.0,Bangalore,70,True
17235,Emp_17235,47.0,Female,Marketing,13.4,46546.0,Kolkata,50,True
17236,Emp_17236,28.0,Female,IT,6.4,28385.0,Delhi,60,True
17237,Emp_17237,30.0,Female,Finance,9.8,51420.0,Delhi,40,False
17238,Emp_17238,41.0,Female,,15.2,74158.0,Chennai,82,False
17239,Emp_17239,46.0,Male,Finance,17.5,104524.0,Delhi,62,True
17240,Emp_17240,22.0,Male,Marketing,19.5,86233.0,Bangalore,68,True
17241,Emp_17241,,Male,Finance,17.0,26016.0,Delhi,40,True
17242,Emp_17242,36.0,Female,Marketing,1.3,81256.0,Chennai,67,True
17243,Emp_17243,30.0,Female,Finance,6.9,110125.0,Mumbai,97,False
17244,Emp_17244,22.0,Male,IT,15.0,43625.0,Bangalore,78,False
17245,Emp_17245,31.0,Male,Marketing,8.4,40498.0,Kolkata,47,False
17246,Emp_17246,55.0,Female,IT,8.7,56914.0,Bangalore,91,False
17247,Emp_17247,39.0,Male,Finance,15.9,48039.0,Chennai,74,True
17248,Emp_17248,26.0,Male,Sales,16.7,115883.0,Bangalore,83,True
17249,Emp_17249,57.0,Female,Sales,15.8,43237.0,Delhi,88,True
17250,Emp_17250,43.0,Male,HR,7.1,21221.0,Chennai,62,True
17251,Emp_17251,22.0,Female,Sales,4.6,50213.0,Chennai,57,True
17252,Emp_17252,46.0,Male,HR,7.2,49026.0,Mumbai,91,True
17253,Emp_17253,39.0,Male,Finance,14.0,58123.0,Bangalore,59,False
17254,Emp_17254,20.0,Male,,7.3,40746.0,Bangalore,47,True
17255,Emp_17255,45.0,Female,HR,1.1,76570.0,Bangalore,73,True
17256,Emp_17256,55.0,Female,HR,16.0,34245.0,Chennai,58,True
17257,Emp_17257,,Female,,1.3,44410.0,Delhi,87,True
17258,Emp_17258,31.0,Female,HR,19.9,83001.0,Mumbai,56,False
17259,Emp_17259,28.0,Male,Marketing,17.2,62567.0,Mumbai,78,False
17260,Emp_17260,26.0,Female,Finance,19.1,97912.0,Kolkata,95,True
17261,Emp_17261,55.0,Male,IT,16.7,107122.0,Mumbai,89,False
17262,Emp_17262,23.0,Male,Marketing,2.0,50513.0,Bangalore,66,False
17263,Emp_17263,18.0,Male,Finance,8.4,38361.0,Kolkata,57,False
17264,Emp_17264,42.0,Male,IT,18.2,21561.0,Kolkata,40,False
17265,Emp_17265,33.0,Male,Finance,1.8,73163.0,Delhi,88,False
17266,Emp_17266,32.0,Male,Sales,6.1,60422.0,Mumbai,71,True
17267,Emp_17267,51.0,Male,Finance,9.3,116715.0,Mumbai,59,False
17268,Emp_17268,34.0,Female,Sales,9.0,41783.0,Bangalore,43,True
17269,Emp_17269,,Male,Sales,18.9,26988.0,Delhi,79,False
17270,Emp_17270,20.0,Female,Finance,7.9,67290.0,Chennai,68,True
17271,Emp_17271,54.0,Male,Sales,4.8,,Chennai,44,False
17272,Emp_17272,34.0,Female,IT,8.9,109680.0,Chennai,75,True
17273,Emp_17273,55.0,Male,Sales,7.9,30730.0,Kolkata,64,False
17274,Emp_17274,,Female,HR,12.5,87200.0,Chennai,98,False
17275,Emp_17275,24.0,Male,IT,19.9,85674.0,Bangalore,45,True
17276,Emp_17276,43.0,Female,IT,11.0,106291.0,Chennai,99,False
17277,Emp_17277,56.0,Female,IT,9.2,54334.0,Mumbai,52,True
17278,Emp_17278,36.0,Female,HR,11.9,105739.0,Delhi,56,True
17279,Emp_17279,47.0,Male,,19.6,64198.0,Delhi,69,False
17280,Emp_17280,31.0,Male,HR,12.5,81886.0,Mumbai,78,False
17281,Emp_17281,30.0,Female,HR,2.5,117285.0,Delhi,97,False
17282,Emp_17282,37.0,Female,HR,18.3,57218.0,Delhi,51,False
17283,Emp_17283,43.0,Male,Marketing,11.8,86482.0,Mumbai,63,True
17284,Emp_17284,44.0,Male,Marketing,3.2,98900.0,Bangalore,43,True
17285,Emp_17285,42.0,Male,HR,4.6,37523.0,Kolkata,42,True
17286,Emp_17286,26.0,Male,IT,2.4,70152.0,Chennai,53,True
17287,Emp_17287,58.0,Male,Sales,19.2,23136.0,Mumbai,70,True
17288,Emp_17288,29.0,Female,Sales,1.4,21231.0,Mumbai,56,False
17289,Emp_17289,27.0,Female,Marketing,15.3,25872.0,Delhi,98,False
17290,Emp_17290,23.0,Female,HR,6.8,36492.0,Chennai,47,True
17291,Emp_17291,,Female,Finance,1.6,70955.0,Kolkata,97,False
17292,Emp_17292,58.0,Male,Sales,8.7,37396.0,Kolkata,64,False
17293,Emp_17293,36.0,Male,Sales,0.0,53351.0,Mumbai,50,True
17294,Emp_17294,23.0,Female,IT,16.3,31000.0,Bangalore,65,False
17295,Emp_17295,19.0,Male,Sales,10.8,45709.0,Bangalore,65,False
17296,Emp_17296,32.0,Male,Marketing,9.0,24125.0,Mumbai,83,False
17297,Emp_17297,34.0,Female,HR,16.6,86978.0,Bangalore,69,True
17298,Emp_17298,33.0,Female,HR,10.4,68517.0,Chennai,88,False
17299,Emp_17299,45.0,Male,Sales,11.9,89989.0,Bangalore,49,True
17300,Emp_17300,38.0,Female,Finance,16.3,65652.0,Chennai,66,False
17301,Emp_17301,25.0,Male,Marketing,14.4,44093.0,Bangalore,48,True
17302,Emp_17302,27.0,Female,Sales,13.2,76143.0,Kolkata,65,True
17303,Emp_17303,27.0,Male,Marketing,14.1,85342.0,Mumbai,43,True
17304,Emp_17304,27.0,Female,Finance,5.3,86266.0,Chennai,44,False
17305,Emp_17305,26.0,Male,Marketing,2.3,77130.0,Kolkata,76,False
17306,Emp_17306,45.0,Male,Marketing,12.5,62059.0,Mumbai,93,False
17307,Emp_17307,41.0,Male,Marketing,4.5,102218.0,Kolkata,55,True
17308,Emp_17308,36.0,Female,HR,1.0,111692.0,Chennai,52,False
17309,Emp_17309,50.0,Male,Finance,5.1,86281.0,Bangalore,41,True
17310,Emp_17310,21.0,Male,,14.4,101651.0,Mumbai,57,False
17311,Emp_17311,20.0,Female,IT,14.2,92150.0,Kolkata,66,False
17312,Emp_17312,59.0,Female,,18.1,32213.0,Bangalore,76,True
17313,Emp_17313,29.0,Male,HR,13.5,72710.0,Delhi,76,True
17314,Emp_17314,35.0,Male,Marketing,8.8,34829.0,Chennai,88,True
17315,Emp_17315,40.0,Female,IT,5.2,48786.0,Chennai,48,False
17316,Emp_17316,37.0,Female,Finance,15.2,93074.0,Bangalore,41,False
17317,Emp_17317,23.0,Male,Finance,8.2,84960.0,Bangalore,69,True
17318,Emp_17318,51.0,Male,HR,16.3,20163.0,Mumbai,94,True
17319,Emp_17319,59.0,Female,Marketing,17.0,22840.0,Kolkata,57,True
17320,Emp_17320,19.0,Male,Marketing,7.0,386440.0,Delhi,79,True
17321,Emp_17321,47.0,Male,Finance,6.9,,Mumbai,83,True
17322,Emp_17322,26.0,Male,Marketing,18.3,58008.0,Mumbai,77,True
17323,Emp_17323,44.0,Female,Sales,7.9,,Delhi,52,False
17324,Emp_17324,59.0,Female,HR,14.1,107967.0,Chennai,63,False
17325,Emp_17325,51.0,Male,HR,7.6,,Mumbai,65,False
17326,Emp_17326,57.0,Male,Marketing,14.6,104389.0,Chennai,70,True
17327,Emp_17327,41.0,Male,Finance,3.5,119895.0,Kolkata,94,True
17328,Emp_17328,34.0,Female,Sales,16.7,72303.0,Bangalore,94,True
17329,Emp_17329,46.0,Male,Sales,19.7,,Kolkata,50,True
17330,Emp_17330,53.0,Female,Sales,15.3,,Bangalore,47,True
17331,Emp_17331,29.0,Male,IT,7.2,86940.0,Mumbai,71,False
17332,Emp_17332,,Female,Marketing,11.1,67385.0,Bangalore,64,True
17333,Emp_17333,26.0,Male,Sales,13.4,100440.0,Delhi,95,True
17334,Emp_17334,36.0,Female,Marketing,3.9,106925.0,Delhi,60,False
17335,Emp_17335,,Female,Finance,5.7,45015.0,Kolkata,70,False
17336,Emp_17336,19.0,Male,Finance,16.0,108389.0,Delhi,58,False
17337,Emp_17337,57.0,Female,Finance,18.9,57160.0,Kolkata,53,False
17338,Emp_17338,22.0,Male,IT,5.4,108114.0,Chennai,96,False
17339,Emp_17339,56.0,Female,Finance,3.0,46050.0,Chennai,63,True
17340,Emp_17340,33.0,Male,Marketing,19.6,32788.0,Kolkata,53,False
17341,Emp_17341,34.0,Female,HR,6.4,84362.0,Kolkata,51,False
17342,Emp_17342,44.0,Female,HR,15.6,118827.0,Kolkata,55,True
17343,Emp_17343,24.0,Male,Marketing,7.6,31184.0,Bangalore,70,False
17344,Emp_17344,25.0,Female,HR,19.0,95761.0,Delhi,69,False
17345,Emp_17345,25.0,Male,Sales,12.0,,Bangalore,61,True
17346,Emp_17346,40.0,Male,HR,8.3,59680.0,Bangalore,89,False
17347,Emp_17347,49.0,Male,IT,3.6,22706.0,Bangalore,74,False
17348,Emp_17348,35.0,Female,Finance,5.1,89974.0,Chennai,56,True
17349,Emp_17349,55.0,Female,HR,17.1,47884.0,Chennai,78,True
17350,Emp_17350,29.0,Female,HR,1.1,55399.0,Bangalore,63,True
17351,Emp_17351,32.0,Male,IT,3.1,89757.0,Mumbai,81,False
17352,Emp_17352,45.0,Male,,3.9,41018.0,Bangalore,94,False
17353,Emp_17353,55.0,Female,HR,1.4,103481.0,Mumbai,65,False
17354,Emp_17354,48.0,Male,Sales,13.7,96128.0,Mumbai,62,False
17355,Emp_17355,26.0,Female,HR,19.6,100682.0,Delhi,44,True
17356,Emp_17356,25.0,Female,Sales,2.8,93319.0,Kolkata,48,True
17357,Emp_17357,36.0,Male,Finance,16.0,62991.0,Bangalore,73,False
17358,Emp_17358,25.0,Male,Marketing,3.5,63047.0,Bangalore,87,True
17359,Emp_17359,51.0,Male,,19.5,39144.0,Bangalore,76,False
17360,Emp_17360,,Male,HR,10.1,32489.0,Kolkata,47,True
17361,Emp_17361,48.0,Female,HR,17.0,47164.0,Mumbai,79,True
17362,Emp_17362,55.0,Male,Sales,3.4,31604.0,Bangalore,54,False
17363,Emp_17363,20.0,Male,IT,17.7,45846.0,Bangalore,65,True
17364,Emp_17364,52.0,Male,Sales,1.6,,Kolkata,64,True
17365,Emp_17365,36.0,Female,IT,0.5,71113.0,Chennai,57,True
17366,Emp_17366,46.0,Male,IT,14.2,110353.0,Kolkata,51,False
17367,Emp_17367,27.0,Male,IT,2.1,93489.0,Kolkata,55,False
17368,Emp_17368,,Female,IT,17.3,72560.0,Chennai,67,True
17369,Emp_17369,47.0,Female,HR,12.4,24085.0,Delhi,99,True
17370,Emp_17370,47.0,Female,Marketing,6.6,105652.0,Kolkata,67,True
17371,Emp_17371,35.0,Male,Marketing,5.5,107869.0,Kolkata,63,False
17372,Emp_17372,41.0,Female,Finance,1.6,,Bangalore,77,True
17373,Emp_17373,49.0,Female,Finance,13.7,69247.0,Mumbai,42,True
17374,Emp_17374,26.0,Male,Finance,18.3,52873.0,Mumbai,62,True
17375,Emp_17375,41.0,Male,Sales,15.1,24316.0,Kolkata,57,False
17376,Emp_17376,43.0,Female,Finance,12.4,74446.0,Mumbai,73,False
17377,Emp_17377,20.0,Male,Finance,2.4,43004.0,Bangalore,65,False
17378,Emp_17378,40.0,Male,Finance,16.6,99385.0,Kolkata,89,True
17379,Emp_17379,28.0,Female,HR,19.3,22952.0,Kolkata,42,False
17380,Emp_17380,27.0,Male,Finance,5.3,33914.0,Kolkata,78,False
17381,Emp_17381,53.0,Male,Marketing,8.4,54170.0,Bangalore,73,True
17382,Emp_17382,30.0,Female,HR,0.3,85931.0,Mumbai,68,True
17383,Emp_17383,,Female,IT,16.6,94255.0,Kolkata,61,False
17384,Emp_17384,55.0,Male,Sales,0.4,51534.0,Chennai,66,True
17385,Emp_17385,30.0,Female,HR,9.7,52577.0,Kolkata,84,False
17386,Emp_17386,43.0,Female,HR,11.5,96338.0,Mumbai,79,False
17387,Emp_17387,37.0,Male,Marketing,1.1,90118.0,Delhi,67,False
17388,Emp_17388,22.0,Male,Finance,3.5,64314.0,Delhi,63,True
17389,Emp_17389,,Male,IT,15.8,112225.0,Delhi,59,True
17390,Emp_17390,31.0,Female,Marketing,5.1,77414.0,Chennai,76,True
17391,Emp_17391,31.0,Female,Marketing,14.5,47527.0,Delhi,73,False
17392,Emp_17392,25.0,Male,HR,15.0,43045.0,Bangalore,66,False
17393,Emp_17393,30.0,Male,IT,8.1,51351.0,Bangalore,88,False
17394,Emp_17394,41.0,Male,Marketing,1.3,,Delhi,55,True
17395,Emp_17395,32.0,Male,Sales,0.2,34906.0,Delhi,60,True
17396,Emp_17396,18.0,Female,,9.9,58478.0,Mumbai,54,False
17397,Emp_17397,39.0,Female,Marketing,1.4,87511.0,Bangalore,52,True
17398,Emp_17398,51.0,Female,,14.5,100108.0,Mumbai,55,True
17399,Emp_17399,57.0,Female,Sales,7.6,,Mumbai,81,False
17400,Emp_17400,20.0,Female,HR,13.7,34508.0,Delhi,68,False
17401,Emp_17401,43.0,Female,Finance,8.2,33150.0,Mumbai,96,True
17402,Emp_17402,31.0,Male,Finance,12.6,88288.0,Delhi,75,False
17403,Emp_17403,58.0,Female,,16.7,30417.0,Delhi,83,True
17404,Emp_17404,25.0,Female,Marketing,17.7,82396.0,Kolkata,54,True
17405,Emp_17405,33.0,Female,Finance,0.3,28069.0,Bangalore,50,True
17406,Emp_17406,59.0,Female,Finance,12.9,90377.0,Chennai,50,True
17407,Emp_17407,38.0,Male,Sales,11.3,37155.0,Bangalore,67,True
17408,Emp_17408,27.0,Male,Marketing,12.7,27544.0,Chennai,56,False
17409,Emp_17409,42.0,Female,HR,1.2,58888.0,Kolkata,40,True
17410,Emp_17410,55.0,Male,Finance,1.4,67249.0,Kolkata,97,True
17411,Emp_17411,39.0,Male,Marketing,9.9,79565.0,Bangalore,83,True
